ControlPointId,PointType,ChooserName,DateTime,EditLock,Ignored,AprioriSurfacePointSource,AprioriSurfacePointSourceFile,AprioriRadiusSource,AprioriRadiusSourceFile,AprioriX,AprioriY,AprioriZ,AprioriXSigma,AprioriYSigma,AprioriZSigma,AprioriLatitude,AprioriLongitude,AprioriLocalRadius,AprioriLatitudeSigma,AprioriLongitudeSigma,AprioriLocalRadiusSigma,AprioriLatitudeSigmaDistance,AprioriLongitudeSigmaDistance,AdjustedX,AdjustedY,AdjustedZ,AdjustedXSigma,AdjustedYSigma,AdjustedZSigma,AdjustedLatitude,AdjustedLongitude,AdjustedLocalRadius,AdjustedLatitudeSigma,AdjustedLongitudeSigma,AdjustedLocalRadiusSigma,AdjustedLatitudeSigmaDistance,AdjustedLongitudeSigmaDistance,MinimumResidual,MaximumResidual,AverageResidual,MinimumSampleResidual,MaximumSamlpeResidual,MinimumLineResidual,MaximumLineResidual,MaximumSampleShift,MinimumSampleShift,AverageSampleShift,MaximumLineShift,MinimumLineShift,AverageLineShift,MaximumPixelShift,MinimumPixelShift,AveragePixelShift,MinimumPixelZScore,AveragePixelZScore,MaximumGoodnessOfFit,MinimumGoodnessOfFit,AverageGoodnessOfFit,AprioriLine,AprioriSample,ChooserName,CubeSerialNumber,DateTime,Line,LineResidual,LineSigma,Sample,SampleResidual,SampleSigma,ResidualMagnitude,MeasureType,Filename,Sample,Line,PixelValue,RightAscension,Declination,PlanetocentricLatitude,PlanetographicLatitude,PositiveEast360Longitude,PositiveEast180Longitude,PositiveWest360Longitude,PositiveWest180Longitude,BodyFixedCoordinateX,BodyFixedCoordinateY,BodyFixedCoordinateZ,LocalRadius,SampleResolution,LineResolution,SpacecraftPositionX,SpacecraftPositionY,SpacecraftPositionZ,SpacecraftAzimuth,SlantDistance,TargetCenterDistance,SubSpacecraftLatitude,SubSpacecraftLongitude,SpacecraftAltitude,OffNadirAngle,SubSpacecraftGroundAzimuth,SunPositionX,SunPositionY,SunPositionZ,SubSolarAzimuth,SolarDistance,SubSolarLatitude,SubSolarLongitude,SubSolarGroundAzimuth,Phase,Incidence,Emission,NorthAzimuth,EphemerisTime,UTC,LocalSolarTime,SolarLongitude,LookDirectionBodyFixedX,LookDirectionBodyFixedY,LookDirectionBodyFixedZ,LookDirectionJ2000X,LookDirectionJ2000Y,LookDirectionJ2000Z,LookDirectionCameraX,LookDirectionCameraY,LookDirectionCameraZ,ObliqueDetectorResolution,ObliquePixelResolution,ObliqueLineResolution,ObliqueSampleResolution
SG0007306,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1551.6968081602,208.62962480569,748.80464895958,0.0010465392016863,0.0021783505109482,0.0021143521495179,25.560293701125,7.657641551177,1735.5107914112,7.74010355856442e-05,8.029487303664e-05,4.48988652586732e-06,0.0023470587252556,0.0026989512103816,,,,,,,,,,,,,,,2.2342932760058,2.2656171062765,2.2499551911412,-2.2640129501724,0.72035765654073,0.08524220612162,2.1149825743651,,,,,,,,,,4.878016970158,-2.2074861689096,0.82297210650576,0.79622221759848,0.80959716205212,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:00:53.547,2015-10-14T16:22:27,2851.61,0.0852422,,3394.33,-2.26401,,2.26562,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0583_msk.cub,3394.3318690297,2851.6062236028,17919.805,223.3588720427,-41.631654546046,25.530731583881,25.530731583881,7.7084425043114,7.7084425043114,352.29155749569,-7.7084425043113,1551.6193802951,210.01998545689,747.86443599388,1735203.8238268,7.029925725467,7.029925725467,1648.0997216174,206.62067110191,793.84468342489,177.51825101663,106.93079422493,1840.9546913284,25.544602359879,7.1458342359639,104.50532749247,8.2693354835708,271.68641441028,46126891.299928,144770983.12686,609805.82415376,7.1845438803506,1.0156722487125,0.22995054380635,72.32709488782,101.33588896903,75.798240593973,67.13861673655,8.7771671718886,265.80999702169,-896911105.26972,1971-07-31T14:00:53.547,7.6920898410994,171.71637329182,-0.90226900512292,0.031789854172752,-0.43000005530949,-0.54343305471726,-0.51316067026002,-0.66433925184272,-0.13831561657837,-0.0029075990663249,-0.9903839336733,7.1132268107682,7.1132268107682,7.1132268107682,7.1132268107682
SG0007306,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1551.6968081602,208.62962480569,748.80464895958,0.0010465392016863,0.0021783505109482,0.0021143521495179,25.560293701125,7.657641551177,1735.5107914112,7.74010355856442e-05,8.029487303664e-05,4.48988652586732e-06,0.0023470587252556,0.0026989512103816,,,,,,,,,,,,,,,2.2342932760058,2.2656171062765,2.2499551911412,-2.2640129501724,0.72035765654073,0.08524220612162,2.1149825743651,,,,,,,,,,4.878016970158,-2.2074861689096,0.82297210650576,0.79622221759848,0.80959716205212,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:01:16.947,2015-10-14T16:22:27,2862.35,2.11498,,4683.82,0.720358,,2.23429,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0584_msk.cub,4683.8205484274,2862.345269124,14625.067,201.75344024656,-33.589441227837,25.529768808227,25.529768808227,7.7136128196899,7.7136128196899,352.28638718031,-7.7136128196898,1551.5899672313,210.15858515762,747.82708443255,1735178.2057008,7.7682749574748,7.7682749574748,1651.0170598196,168.46786201231,796.18324959374,179.56914098985,118.16167672316,1840.6918588617,25.629222058014,5.8262298378901,103.36247277133,25.912349824538,273.75057588347,46135253.267051,144768334.63417,609790.36709429,7.2881613207073,1.015672349222,0.22994469203664,72.323787294031,101.339784611,94.533486072806,67.13092932862,27.617632776948,265.79041148013,-896911081.86972,1971-07-31T14:01:16.947,7.6926550350439,171.71663402069,-0.8414495743929,0.35282778902152,-0.40923729674625,-0.77370137799403,-0.30872940192909,-0.55323804467394,-0.43149175106968,-9.23896851260375e-05,-0.90211687725203,8.7672014980026,8.7672014980026,8.7672014980026,8.7672014980026
SG0007307,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1548.6548257245,208.28286285812,756.09866709597,0.0013467882357026,0.0024338912164267,0.0026890576432926,25.821072317263,7.6599033673833,1735.9143742087,9.86462731485153e-05,9.00857816447098e-05,5.10075690606831e-06,0.0029912855087188,0.003034690333114,,,,,,,,,,,,,,,1.223493805679,1.6078337427584,1.4156637742187,0.98956502281544,1.2663812278006,0.71951244475349,0.99066035058786,,,,,,,,,,4.7184170633284,-3.630548577424,0.75064710758134,0.73173382786859,0.74119046772496,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:00:53.547,2015-10-14T16:22:27,2567.16,0.719512,,3378.64,0.989565,,1.22349,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0583_msk.cub,3378.6428021226,2567.163060004,16615.393,225.35159471256,-37.67443026519,25.791733008055,25.791733008055,7.711540608955,7.711540608955,352.28845939105,-7.711540608955,1548.5656140072,209.69191081085,755.15975387161,1735595.6937641,7.0234056868976,7.0234056868976,1648.0997216174,206.62067110191,793.84468342489,150.0936024087,106.83161922226,1840.9546913284,25.544602359879,7.1458342359639,104.50532749247,9.2451754466341,244.26405267916,46126891.299928,144770983.12686,609805.82415376,7.3386814188633,1.0156722568034,0.22995054380635,72.32709488782,101.44521452777,75.114114809667,67.187426308883,9.8117893794664,265.77630176593,-896911105.26972,1971-07-31T14:00:53.547,7.692296381409,171.71637329182,-0.93169146302199,0.028748414854201,-0.36211123480956,-0.55622750847298,-0.5630963089175,-0.61117387517908,-0.13390436770313,-0.076790954970328,-0.98801455937894,7.1276630498125,7.1276630498125,7.1276630498125,7.1276630498125
SG0007307,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1548.6548257245,208.28286285812,756.09866709597,0.0013467882357026,0.0024338912164267,0.0026890576432926,25.821072317263,7.6599033673833,1735.9143742087,9.86462731485153e-05,9.00857816447098e-05,5.10075690606831e-06,0.0029912855087188,0.003034690333114,,,,,,,,,,,,,,,1.223493805679,1.6078337427584,1.4156637742187,0.98956502281544,1.2663812278006,0.71951244475349,0.99066035058786,,,,,,,,,,4.7184170633284,-3.630548577424,0.75064710758134,0.73173382786859,0.74119046772496,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:01:16.947,2015-10-14T16:22:27,2578.9,0.99066,,4672.05,1.26638,,1.60783,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0584_msk.cub,4672.0461035847,2578.9011824349,14598.231,204.26060884257,-30.37910279569,25.791403702548,25.791403702548,7.71567820453,7.71567820453,352.28432179547,-7.71567820453,1548.5413742276,209.80250746897,755.14424081296,1735580.6821545,7.7492896267598,7.7492896267598,1651.0170598196,168.46786201231,796.18324959374,170.782329373,117.87289465472,1840.6918588617,25.629222058014,5.8262298378901,103.36247277133,26.065668704839,264.96839205567,46135253.267051,144768334.63417,609790.36709429,7.5364565318014,1.0156723574813,0.22994469203664,72.323787294031,101.44888343615,93.942376463762,67.180793494215,27.77575211647,265.65964310134,-896911081.86972,1971-07-31T14:01:16.947,7.6927927273666,171.71663402069,-0.86937447232595,0.35067133608397,-0.34816323889385,-0.78650983074914,-0.35447204022416,-0.50571915015577,-0.42824537028135,-0.067197064144262,-0.90116061687303,8.7584537960039,8.7584537960039,8.7584537960039,8.7584537960039
SG0007310,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1538.8784132295,206.94905721628,777.99985486765,0.0024235807592427,0.0031859540684903,0.0045973171550796,26.613271669723,7.6592103910415,1736.7378780808,1.69750301746889e-04,1.20611560434335e-04,8.38480291846076e-06,0.005147397884476,0.0040907606747891,,,,,,,,,,,,,,,2.610070288283,2.6913169099044,2.6506935990937,1.713056824221,2.1867445544922,1.5688642270561,1.9692392507686,,,,,,,,,,3.1269360044339,-2.4603311690117,0.7884197992907,0.74650607634867,0.76746293781968,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:00:53.547,2015-10-14T16:22:27,1698.13,1.56886,,3317.78,2.18674,,2.69132,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0583_msk.cub,3317.781511247,1698.1342875902,19138.277,230.40433582171,-25.895758077741,26.583324519705,26.583324519705,7.7105586583516,7.7105586583516,352.28944134165,-7.7105586583516,1538.8799267868,208.35351062754,777.07952613662,1736495.0919594,7.2654041405559,7.2654041405559,1648.0997216174,206.62067110191,793.84468342489,111.98129812585,110.51260930117,1840.9546913284,25.544602359879,7.1458342359639,104.50532749247,18.481545291703,206.15465856069,46126891.299928,144770983.12686,609805.82415376,7.7708165164871,1.0156722843951,0.22995054380635,72.32709488782,101.76959712851,73.400013159612,67.347565361759,19.637520501886,265.66546318733,-896911105.26972,1971-07-31T14:00:53.547,7.6922309180354,171.71637329182,-0.98830165644646,0.01568001639439,-0.15170356934182,-0.57336786542171,-0.69318948816796,-0.43673518795167,-0.11350137207567,-0.29077281807511,-0.95003610815883,7.7140733269104,7.7140733269104,7.7140733269104,7.7140733269104
SG0007310,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1538.8784132295,206.94905721628,777.99985486765,0.0024235807592427,0.0031859540684903,0.0045973171550796,26.613271669723,7.6592103910415,1736.7378780808,1.69750301746889e-04,1.20611560434335e-04,8.38480291846076e-06,0.005147397884476,0.0040907606747891,,,,,,,,,,,,,,,2.610070288283,2.6913169099044,2.6506935990937,1.713056824221,2.1867445544922,1.5688642270561,1.9692392507686,,,,,,,,,,3.1269360044339,-2.4603311690117,0.7884197992907,0.74650607634867,0.76746293781968,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:01:16.947,2015-10-14T16:22:27,1714.42,1.96924,,4616.97,1.71306,,2.61007,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0584_msk.cub,4616.9728631773,1714.4222108584,17415.184,211.09963542671,-20.68035879452,26.58347582583,26.58347582583,7.7122792583673,7.7122792583673,352.28772074163,-7.7122792583672,1538.8640755846,208.39842410355,777.079809461,1736486.5610092,7.9267569595426,7.9267569595426,1651.0170598196,168.46786201231,796.18324959374,146.82324633738,120.57231476021,1840.6918588617,25.629222058014,5.8262298378901,103.36247277133,29.244387449912,241.01902450527,46135253.267051,144768334.63417,609790.36709429,8.2565882352979,1.0156723854773,0.22994469203664,72.323787294031,101.7722975003,91.861198637446,67.343196960742,31.18830793321,265.24294767313,-896911081.86972,1971-07-31T14:01:16.947,7.6925661309558,171.71663402069,-0.93017194252269,0.33117521356912,-0.15843968966457,-0.80109671694011,-0.48324548307644,-0.35315414933706,-0.40357910380965,-0.26424465204921,-0.87595586123479,9.2659677017543,9.2659677017543,9.2659677017543,9.2659677017543
SG0007311,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1534.2583895041,206.41318367095,784.41272791731,0.0017079431667281,0.0025117474785117,0.0033632063268682,26.871333253714,7.6623439927976,1735.4706957698,1.24546520616587e-04,9.29370738605957e-05,5.74643194549239e-06,0.0037766677887653,0.0031592918349207,,,,,,,,,,,,,,,0.78171419280747,1.167376391985,0.97454529239624,-0.9841306028793,-0.59986671973093,0.50123547140629,0.62789696371328,,,,,,,,,,3.7482966473348,-2.4367206712711,0.85370249297246,0.83507223080821,0.84438736189034,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:00:53.547,2015-10-14T16:22:27,1436.28,0.627897,,3292.97,-0.984131,,1.16738,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0583_msk.cub,3292.9737216811,1436.2756249507,23883.906,231.72729760822,-22.566538813841,26.837639342445,26.837639342445,7.7113626821554,7.7113626821554,352.28863731784,-7.7113626821554,1534.560288915,207.79059112927,783.51354894712,1735495.8056591,7.4956274203435,7.4956274203435,1648.0997216174,206.62067110191,793.84468342489,107.37864500051,114.01448956536,1840.9546913284,25.544602359879,7.1458342359639,104.50532749247,21.653338258916,201.55334794197,46126891.299928,144770983.12686,609805.82415376,7.894786350796,1.0156722965736,0.22995054380635,72.32709488782,101.87377514908,72.968776447864,67.398962945249,23.042382857162,265.62414520052,-896911105.26972,1971-07-31T14:00:53.547,7.6922845196224,171.71637329182,-0.99583336412084,0.010261152173027,-0.09061246967078,-0.57198000378453,-0.72496216089294,-0.38375609512303,-0.10516140601484,-0.34902747818551,-0.93119326573833,8.1455124928947,8.1455124928947,8.1455124928947,8.1455124928947
SG0007311,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1534.2583895041,206.41318367095,784.41272791731,0.0017079431667281,0.0025117474785117,0.0033632063268682,26.871333253714,7.6623439927976,1735.4706957698,1.24546520616587e-04,9.29370738605957e-05,5.74643194549239e-06,0.0037766677887653,0.0031592918349207,,,,,,,,,,,,,,,0.78171419280747,1.167376391985,0.97454529239624,-0.9841306028793,-0.59986671973093,0.50123547140629,0.62789696371328,,,,,,,,,,3.7482966473348,-2.4367206712711,0.85370249297246,0.83507223080821,0.84438736189034,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:01:16.947,2015-10-14T16:22:27,1453.67,0.501235,,4573.51,-0.599867,,0.781714,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0584_msk.cub,4573.5100013988,1453.6704065508,21083.961,213.20368272336,-17.950779475324,26.838121165772,26.838121165772,7.7091154089754,7.7091154089754,352.29088459102,-7.7091154089754,1534.5622061392,207.72955840246,783.52672345638,1735496.1424086,8.1221986438204,8.1221986438204,1651.0170598196,168.46786201231,796.18324959374,140.62726729095,123.54513913142,1840.6918588617,25.629222058014,5.8262298378901,103.36247277133,30.604231788362,234.82514505486,46135253.267051,144768334.63417,609790.36709429,8.4661908162362,1.0156723982957,0.22994469203664,72.323787294031,101.87453671947,90.926817484247,67.398139069037,32.681186907267,265.10780240968,-896911081.86972,1971-07-31T14:01:16.947,7.692355207663,171.71663402069,-0.94260975785083,0.31779232000692,-0.10244454963053,-0.79599850682607,-0.52095990244277,-0.30819986563506,-0.38831018676975,-0.31990757664624,-0.86421891975075,9.6498909814366,9.6498909814366,9.6498909814366,9.6498909814366
SG0007313,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1526.5023371178,205.38175332104,798.46618805982,0.0019360193294698,0.0026820096635052,0.0036178222467467,27.402137132996,7.6627878276876,1734.9176647029,1.34647624409895e-04,1.01239232172891e-04,5.39529693361392e-06,0.0040829670987605,0.0034578946521079,,,,,,,,,,,,,,,0.83932983916459,1.6573353564777,1.2483325978212,-1.6571762543117,-0.83841949037014,0.022964014819081,0.039081160161004,,,,,,,,,,6.6643188831564,-1.6580601689095,0.34828887183543,0.33167283797845,0.33998085490694,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:00:53.547,2015-10-14T16:22:27,884.014,0.022964,,3247.38,-1.65718,,1.65734,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0583_msk.cub,3247.3778701981,884.01382831146,15334.444,234.06468788323,-15.978065260861,27.367538996492,27.367538996492,7.7120938359314,7.7120938359314,352.28790616407,-7.7120938359314,1526.7473503909,206.75250273735,797.50712467243,1734854.9458721,7.981677286124,7.981677286124,1648.0997216174,206.62067110191,793.84468342489,101.4914696565,121.40769686377,1840.9546913284,25.544602359879,7.1458342359639,104.50532749247,28.151414741886,195.66814958537,46126891.299928,144770983.12686,609805.82415376,8.1262231592597,1.0156723186647,0.22995054380635,72.32709488782,102.0893737531,72.405553796359,67.508333092773,30.043521225924,265.52543525976,-896911105.26972,1971-07-31T14:00:53.547,7.6923332632074,171.71637329182,-0.99954429876603,0.0010858589599277,0.030166466724503,-0.56419896549964,-0.77839984705796,-0.27526933252592,-0.089196444433163,-0.45938771432299,-0.8837459602338,9.2204933547417,9.2204933547417,9.2204933547417,9.2204933547417
SG0007313,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1526.5023371178,205.38175332104,798.46618805982,0.0019360193294698,0.0026820096635052,0.0036178222467467,27.402137132996,7.6627878276876,1734.9176647029,1.34647624409895e-04,1.01239232172891e-04,5.39529693361392e-06,0.0040829670987605,0.0034578946521079,,,,,,,,,,,,,,,0.83932983916459,1.6573353564777,1.2483325978212,-1.6571762543117,-0.83841949037014,0.022964014819081,0.039081160161004,,,,,,,,,,6.6643188831564,-1.6580601689095,0.34828887183543,0.33167283797845,0.33998085490694,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:01:16.947,2015-10-14T16:22:27,904.409,0.0390812,,4514.49,-0.838419,,0.83933,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0584_msk.cub,4514.4914457586,904.40922384669,11596.051,216.86077605408,-12.31783301216,27.368052099699,27.368052099699,7.7104078255058,7.7104078255058,352.28959217449,-7.7104078255058,1526.746678666,206.70666135053,797.52109038405,1734855.3122009,8.54835998977,8.54835998977,1651.0170598196,168.46786201231,796.18324959374,130.33865584019,130.02739413239,1840.6918588617,25.629222058014,5.8262298378901,103.36247277133,34.322645851571,224.54434631613,46135253.267051,144768334.63417,609790.36709429,8.8919995447977,1.0156724202981,0.22994469203664,72.323787294031,102.09045733558,89.43017978147,67.507035311734,36.744729352343,264.79576889901,-896911081.86972,1971-07-31T14:01:16.947,7.692441368765,171.71663402069,-0.95572461466874,0.29408263999575,0.010288914880072,-0.78167669022384,-0.58606309659389,-0.21333447628424,-0.35994908713232,-0.42686387047879,-0.82959260529037,10.667996487893,10.667996487893,10.667996487893,10.667996487893
SG0007315,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1519.1643094935,204.4292265592,812.58728982421,0.0036352593908896,0.0046375578023624,0.0072090190579115,27.92863551719,7.6640755336682,1734.9206355031,2.69610964182294e-04,1.67343522297716e-04,9.94609840396764e-06,0.0081755077450925,0.0057433327195233,,,,,,,,,,,,,,,0.47007154704762,1.2706951596097,0.87038335332867,0.28087974387381,0.4075557234537,0.37692682157831,1.2035632600473,,,,,,,,,,6.2695206858068,-10.194116944377,0.71929743226261,0.70618087655587,0.71273915440924,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:00:53.547,2015-10-14T16:22:27,338.533,1.20356,,3205.82,0.407556,,1.2707,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0583_msk.cub,3205.8244140573,338.53322231772,14255.531,235.95392366072,-10.138298798878,27.89082488094,27.89082488094,7.7137740923773,7.7137740923773,352.28622590762,-7.7137740923773,1519.468729059,205.81220734168,811.54951448318,1734864.9796849,8.5364506347432,8.5364506347432,1648.0997216174,206.62067110191,793.84468342489,98.150634621128,129.84624331495,1840.9546913284,25.544602359879,7.1458342359639,104.50532749247,34.027915603047,192.32934702505,46126891.299928,144770983.12686,609805.82415376,8.3097086544315,1.0156723390474,0.22995054380635,72.32709488782,102.30149403876,72.174673265466,67.617421941651,36.428343068402,265.41642992982,-896911105.26972,1971-07-31T14:00:53.547,7.6924452803038,171.71637329182,-0.99064084777844,-0.00622631613814,0.1363522779427,-0.55111762943631,-0.81564982649815,-0.17602476830842,-0.074816227557704,-0.55116457257992,-0.83103558649845,10.60955640109,10.60955640109,10.60955640109,10.60955640109
SG0007315,Free,seedgrid,2017-05-15T09:29:55,0,0,AverageOfMeasures,,AverageOfMeasures,,1519.1643094935,204.4292265592,812.58728982421,0.0036352593908896,0.0046375578023624,0.0072090190579115,27.92863551719,7.6640755336682,1734.9206355031,2.69610964182294e-04,1.67343522297716e-04,9.94609840396764e-06,0.0081755077450925,0.0057433327195233,,,,,,,,,,,,,,,0.47007154704762,1.2706951596097,0.87038335332867,0.28087974387381,0.4075557234537,0.37692682157831,1.2035632600473,,,,,,,,,,6.2695206858068,-10.194116944377,0.71929743226261,0.70618087655587,0.71273915440924,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:01:16.947,2015-10-14T16:22:27,361.498,0.376927,,4464.27,0.28088,,0.470072,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0584_msk.cub,4464.2651467528,361.49772521358,12314.569,219.93385630771,-7.1705137756865,27.891671518831,27.891671518831,7.7109903317251,7.7109903317251,352.28900966827,-7.7109903317251,1519.46738846,205.73684729145,811.57246330543,1734865.6023227,9.0455736051294,9.0455736051294,1651.0170598196,168.46786201231,796.18324959374,122.8588007384,137.5904109929,1840.6918588617,25.629222058014,5.8262298378901,103.36247277133,38.334367563435,217.07197370311,46135253.267051,144768334.63417,609790.36709429,9.2605537800218,1.0156724408725,0.22994469203664,72.323787294031,102.30212583939,88.179498358013,67.617152924666,41.153962994509,264.48381143912,-896911081.86972,1971-07-31T14:01:16.947,7.692480202513,171.71663402069,-0.95609621637292,0.27086905991627,0.11184801034193,-0.76078900352414,-0.63688256361143,-0.12482264331625,-0.33174403207397,-0.51824323692814,-0.788270159629,12.013608650986,12.013608650986,12.013608650986,12.013608650986
SG0007316,Free,seedgrid,2017-05-15T09:42:42,0,0,AverageOfMeasures,,AverageOfMeasures,,1515.4865829645,203.95248210188,819.58589745743,0.0030126582135248,0.0033495190673512,0.0055531475057182,28.190205655593,7.6647497371658,1734.940126175,2.08174976183176e-04,1.26494008393373e-04,7.0057272447435e-06,0.0063125627523414,0.0043519296825371,,,,,,,,,,,,,,,1.2711690641548,1.6888463179112,1.480007691033,-1.2570068465284,-0.90363901714954,0.18922097517134,1.4267580075848,,,,,,,,,,7.0836060521518,-1.6176035528375,0.49567854702638,0.44181728606014,0.46874791654326,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:00:53.547,2015-10-14T16:22:27,71.1288,0.189221,,3184.57,-1.25701,,1.27117,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0583_msk.cub,3184.5696226234,71.128788527936,13463.258,236.78244387268,-7.5297568630947,28.151575529567,28.151575529567,7.7140967925742,7.7140967925742,352.28590320743,-7.7140967925743,1515.7921749964,205.32291153985,818.51939420925,1734865.2438965,8.8486466232138,8.8486466232138,1648.0997216174,206.62067110191,793.84468342489,96.95538905985,134.59499405638,1840.9546913284,25.544602359879,7.1458342359639,104.50532749247,36.673029630897,191.1349523891,46126891.299928,144770983.12686,609805.82415376,8.3825186951182,1.0156723494377,0.22995054380635,72.32709488782,102.4064242262,72.129640381626,67.6729317379,39.328832187095,265.36478269231,-896911105.26972,1971-07-31T14:00:53.547,7.6924667936503,171.71637329182,-0.98300495905192,-0.0096419600977826,0.18332562037207,-0.54309571039942,-0.82938247084753,-0.13104108667352,-0.067942381969324,-0.59016256818471,-0.80442027314455,11.439433745855,11.439433745855,11.439433745855,11.439433745855
SG0007316,Free,seedgrid,2017-05-15T09:42:42,0,0,AverageOfMeasures,,AverageOfMeasures,,1515.4865829645,203.95248210188,819.58589745743,0.0030126582135248,0.0033495190673512,0.0055531475057182,28.190205655593,7.6647497371658,1734.940126175,2.08174976183176e-04,1.26494008393373e-04,7.0057272447435e-06,0.0063125627523414,0.0043519296825371,,,,,,,,,,,,,,,1.2711690641548,1.6888463179112,1.480007691033,-1.2570068465284,-0.90363901714954,0.18922097517134,1.4267580075848,,,,,,,,,,7.0836060521518,-1.6176035528375,0.49567854702638,0.44181728606014,0.46874791654326,,,jigsaw,APOLLO15/METRIC/1971-07-31T14:01:16.947,2015-10-14T16:22:27,95.6696,1.42676,,4438.52,-0.903639,,1.68885,RegisteredSubPixel,/work/projects/IPCE/IpceData/Apollo15/AS15-M-0584_msk.cub,4438.5182718934,95.669615243814,10767.703,221.30984269915,-4.8371510543096,28.151904002064,28.151904002064,7.7112349821465,7.7112349821465,352.28876501785,-7.7112349821465,1515.7994031074,205.24679081047,818.52904077955,1734867.1033247,9.3289508609177,9.3289508609177,1651.0170598196,168.46786201231,796.18324959374,119.89443693368,141.90080575525,1840.6918588617,25.629222058014,5.8262298378901,103.36247277133,40.281821571315,214.11149730389,46135253.267051,144768334.63417,609790.36709429,9.4107149285029,1.0156724512519,0.22994469203664,72.323787294031,102.40680643202,87.607445872953,67.672621414843,43.313230588822,264.34690102049,-896911081.86972,1971-07-31T14:01:16.947,7.692496512541,171.71663402069,-0.95290267023141,0.25918759659193,0.15747473079435,-0.74847543816398,-0.65777958942143,-0.084323959855971,-0.31758749062537,-0.55782503179723,-0.7667916403422,12.82128450718,12.82128450718,12.82128450718,12.82128450718
